OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedBySystem,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,x,y
540837,43261973,,DEFAULT,,,wildcade,212,212,MTBDC,,,,,,,,,,Human,,,,,1773342900000,,1773412740000,,,,,,,NRCC,,,,,,Franklin Hills,,WF,FI,46.056049,-109.884553,,,{37598F8B-AFA6-4D3D-8805-62B3149AEA86},,0,,,0,,,,1,260171,wildcade,,,,Sweet Grass,MTBDC,30097,,,,Private,Private,,,,,,,NR11,C&L,MTLG40,US-MT,,,,,,2026-MTLG40-260171,No Decision,,,,1774388677510,1774388677510,0,,,{7B013CB6-C853-4AF8-9F54-03B065CEFBC2},ac47c3a4-d4c7-49bf-8665-290d9db07268,,-109.884553,46.056049
540839,43261976,,DEFAULT,,,wildcade,190,1,ARAOC,,,,,,,,,,Undetermined,,,SL2D,,1774389026000,,,,,,,PA,1542,SACC,,,,,,BIG CANYON,,WF,FI,34.365556,-97.002778,,,{AD02E446-1EBB-4B70-95EF-B7442065CB01},,0,1,,0,,,,1,001159,wildcade,,,,Murray,ARAOC,40099,,,,Private,Private,,,,,,,SA03,BIA,OKCHA,US-OK,,,,,,2026-OKCHA-001159,No Decision,,,,1774389097137,1774390161790,0,,,{F6F4E676-1F69-47FA-A4CB-D3E448B5434C},77cd5a16-858b-447d-b1cb-19e911ea4c0d,Type 4 Incident,-97.007222,34.363889
540842,43261979,,DEFAULT,,,ics209,240,,ARAOC,2943,,,,,Minimal,,Backing,,Human,,,,,1774374300000,,,0,100,0,0,,,SACC,1774645892000,1774627200000,1774630800000,F,Type 5 IC,Starwood Lane,"8 Miles W from Atoka, OK",WF,FI,,,,,{881D99C9-FBDC-454E-87C0-F55890DF17ED},,0,,,0,,,0,1,260610,ics209,100,100,,Atoka,ARAOC,40005,,,,Private,Private,1st Principal Meridian,,,12E,12,2S,SA17A,DVF,OKOKS,US-OK,,,Timber (Litter and Understory),Timber (Grass and Understory),4,2026-OKOKS-260610,No Decision,,,,1774389834487,1774645892143,0,,,{CE5B9C62-1980-46DF-9DC4-3FA798032BFC},5efa5d92-6eba-466c-b289-01ce4716d0c5,Type 5 Incident,-95.9869444,34.3955556
540857,43261994,,DEFAULT,,,ics209,289,,ALAIC,2500,,,,,Minimal,,,,Undetermined,,,,,1774205940000,,,20,10,0,70,,,SACC,1775145744000,1775145480000,1775145660000,U,Type 3 IC,Hill Horn,"17 Miles E from Opp, AL",WF,FI,,,,,{9703940A-C8A4-4D3A-BC75-984769561311},,0,,,0,,,0,1,20260322-3,ics209,95,5,Opp,Covington,ALAIC,01039,,,,Private,Private,,,,,,,SA39,FC,ALALS,US-AL,,,Brush (2 feet),,,2026-ALALS-20260322-3,No Decision,,,,1774391637633,1775145744267,0,,,{07C7F79B-E3C3-46C7-A46D-821032201BE6},ec7a9908-f005-4df5-8998-a45997ea4976,Type 3 Incident,-86.3477778,31.2077778
540861,43261995,,DEFAULT,,,ics209,351,,FLFLSC,0,,,,,Moderate,,Smoldering,Backing,Undetermined,,,SLMP,,1774283400000,,,0,100,0,0,,,SACC,1774562836000,1774528200000,1774548900000,U,Type 5 IC,HANCOCK,"21 Miles NE from LAKECITY, FL",WF,FI,,,,,{7C9F7270-8613-4BCB-91C4-23A26F58813A},,0,1,0,0,0,0,0,1,260600472,firecode,90,100,L,Baker,FLFLSC,12003,DVF,FLFLS,,State,State,,,,,,,SA48,DVF,FLFLS,US-FL,,,Closed Timber Litter,Southern Rough,7,2026-FLFLS-260600472,No Decision,,,,1774391869147,1774982616737,0,,,{0E09432E-03EA-484D-AC65-DCC39FF9CEF2},a1fc9cb9-f984-49ec-b71b-c732a6c678bf,Type 5 Incident,-82.3675,30.4316667
540867,43262004,,DEFAULT,,,ics209,464,,ALAIC,3500,,,,,Minimal,,,,Undetermined,,,,,1774306020000,,,20,10,0,70,,,SACC,1775149667000,1775149440000,1775149500000,U,Type 3 IC,Twin Creek,"21 Miles E from Grady, AL",WF,FI,,,,,{F447FA32-B9CF-4ECE-9769-4CACA787C6D0},,0,,,0,,,0,1,260323-22,ics209,90,10,Grady,Montgomery,ALAIC,01101,,,,Private,Private,,,,,,,SA39,FC,ALALS,US-AL,,,Brush (2 feet),,,2026-ALALS-260323-22,No Decision,,,,1774393051493,1775149668740,0,,,{1A993AEF-EDA0-4543-B429-DFD5D22FB070},e3becab7-b828-497f-8c39-c6c3b5b2bc92,Type 3 Incident,-86.085,32.0327778
540868,43262005,,DEFAULT,1774403713000,1774406472000,firesponse,11,11,KYKIC,,,,,,,,,,Undetermined,,,,,1774387380000,Type 5 Incident,,,,,,,,SACC,,,,,,Poplar Grove Road,,WF,FI,37.28635,-84.4493,,,{ACDD2775-6B13-4F2F-9D32-F273045C65FA},,0,,,0,,,0,1,262031532,firesponse,100,,,Rockcastle,KYKIC,21203,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,,,,,2026-KYKYS-262031532,No Decision,,,,1774393795900,1774406502197,0,,,{283D770B-918D-4C18-975E-FD77D8830A75},7c8a40de-23c0-4396-ba14-322a21c8eb06,Type 5 Incident,-84.4493,37.28635
540872,43262008,,DEFAULT,,,ics209,332,,ALAIC,2725.28,,,,,Minimal,,,,Undetermined,,,,,1774037280000,,,0,100,0,0,,,SACC,1774877529000,1774276560000,1774877340000,F,Type 3 IC,Mill Creek,"8 Miles N from Powellville, AL",WF,FI,,,,,{A4B6CCF3-637F-4CAE-B8C2-6D6374C51C95},,0,,,0,,,0,1,20260320-4,ics209,100,100,Powellville,Walker,ALAIC,01127,,,,Private,Private,,,,,,,SA38,FC,ALALS,US-AL,,,Brush (2 feet),,,2026-ALALS-20260320-4,No Decision,,,,1774394668740,1774877529750,0,,,{7AE8470A-A002-4B0F-B625-39C61F1E6EC8},5db1289a-b5d7-48b1-96f9-af26286ea801,Type 3 Incident,-87.1038889,33.9072222
540884,43262021,,DEFAULT,1774402710000,1774451590000,firesponse,13.95,13.95,TXTIC,,,,,,Moderate,,,,Undetermined,,,,,1774395480000,Type 5 Incident,,,,,,,,SACC,,,,,,Shelby 3083,,WF,FI,31.71432,-94.24125,,,{7BACC01D-ECBF-4D6B-BE08-57564E07E93A},,0,,,0,,,0,1,263083,firesponse,100,,,Shelby,TXTIC,48419,SFS,TXTXS,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,Timber (Litter and Understory),,,2026-TXTXS-263083,No Decision,,,,1774396058037,1774454006910,0,,,{AE707BEC-A819-4033-8A15-8914DDAA6530},601527c8-5d15-4d4b-9832-ec87f77b7ede,Type 5 Incident,-94.24125,31.71432
540885,43262023,,DEFAULT,,,ics209,96,,ALAIC,900,,,,,Minimal,,,,Undetermined,,,,,1774307880000,,,0,100,0,0,,,SACC,1774462205000,1774391880000,1774462080000,F,Type 3 IC,Cahaba River,"17 Miles N from West Blockton, AL",WF,FI,,,,,{28F96961-68DF-4848-ACFE-E7F146D29CA7},,0,,,0,,,0,1,260323-24,ics209,100,100,West Blockton,Bibb,ALAIC,01007,,,,Private,Private,,,,,,,SA39,FC,ALALS,US-AL,,,Brush (2 feet),,,2026-ALALS-260323-24,No Decision,,,,1774396282683,1774462205800,0,,,{CFEFB77B-2366-41DF-8134-2BC8B893290D},0d604828-72a6-4e14-875a-028bd7ff9daf,Type 3 Incident,-87.005,33.1238889
540886,43262022,,DEFAULT,,,ics209,572.98,,FLFLSC,500,,,,,Minimal,,,,Human,,,,,1774130040000,,,0,100,0,0,,,SACC,1775167286000,1775134500000,1775159340000,U,Type 5 IC,FENCO FARMS (38),"13 Miles N from CRYSTAL RIVER, FL",WF,FI,,,,,{89FC97E4-D806-4489-A78F-FCB49BD1E6C2},,0,,,0,,,0,1,260800368,ics209,90,100,Dunnellon,Levy,FLFLSC,12075,,,,Private,Private,,,,,,,SA48,DVF,FLFLS,US-FL,,,Medium Logging Slash,Southern Rough,2,2026-FLFLS-260800368,No Decision,,,,1774396122710,1775167286560,0,,,{7B9BA374-4B34-44AD-966A-7B5DA597F719},6513cd70-c3ad-4491-b6cf-9c89de8f019d,Type 5 Incident,-82.5494444,29.0691667
540889,43262027,,DEFAULT,,,ics209,281,,ALAIC,2800,,,,,Minimal,,,,Undetermined,,,,,1774369920000,,,30,10,0,60,,,SACC,1775150085000,1775145060000,1775149980000,U,Type 3 IC,Silo Road,"18 Miles E from Altoona, AL",WF,FI,,,,,{363F2949-C760-4CAB-B6E4-63D57B989518},,0,,,0,,,0,1,260324-6,ics209,80,20,Altoona,Etowah,ALAIC,01055,,,,Private,Private,,,,,,,SA38,FC,ALALS,US-AL,,,Brush (2 feet),,,2026-ALALS-260324-6,No Decision,,,,1774397217393,1775150084990,0,,,{BE1BB03B-503F-4691-A5B2-E68CEF3140D1},e56bfadf-cb83-4c16-83cb-b2258e97aa3e,Type 3 Incident,-86.2169444,34.0788889
540893,43262030,,DEFAULT,1774481294000,1774634488000,firesponse,10,10,KYKIC,,10,,,,,,,,Undetermined,,,,,1774394460000,Type 5 Incident,1775225943000,,,,,,,SACC,,,,,,Chance Way,,WF,FI,37.2942573,-83.2725883,,,{8979337C-3C84-43A6-9715-565025FE5588},,0,,,0,,,0,1,261931533,firesponse,100,,,Perry,KYKIC,21193,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,GR8,Tall Grass (2.5 feet),,,2026-KYKYS-261931533,No Decision,,,,1774398241493,1775226264837,0,,,{FBF13450-0AF0-4D8F-9480-A7D2F27A9B9C},6d5841c8-8071-4c54-8fbf-07b433daade7,Type 5 Incident,-83.27152848,37.29394497
540894,43262031,,DEFAULT,1774460029000,1774658282000,firesponse,18,18,TXTIC,,,,,,Moderate,,,,Human,Debris and open burning,Escaped Prescribed Burn,,,1774394323000,Type 5 Incident,,,,,,,,SACC,,,,,,Crow Canyon,,WF,FI,29.8626,-99.1523,,,{02BE315B-D6C7-4ED9-9D6F-FDB3ABDBDEBF},,0,,,0,,,1,1,263080,firesponse,100,,,Bandera,TXTIC,48019,SFS,TXTXS,,Private,Private,,,,,,,SA10,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),,,2026-TXTXS-263080,No Decision,,,,1774398262693,1774990665967,0,,,{F266B810-8057-422E-B6DA-ACFF851645C3},0d9fcaf0-a1bb-4c66-9811-6c0a03a239b3,Type 5 Incident,-99.1523,29.8626
540896,43262033,,DEFAULT,,,ics209,144,,GAGASC,5750,,,,,Minimal,,Uphill Runs,,Human,,,,,1774357200000,,,0,100,0,0,,,SACC,1774666048000,1774483200000,1774656000000,F,Type 5 IC,Coleman Rd,"3 Miles NE from Fort Gaines, GA",WF,FI,,,,,{A5ECF438-00ED-4F54-98D7-6DC98E9E42D5},,0,,,0,,,0,1,032607,ics209,100,100,Fort Gaines,Clay,GAGASC,13061,,,,Private,Private,,,,,,,SA41,FC,GAGAS,US-GA,,,Timber (Litter and Understory),Medium Logging Slash,1,2026-GAGAS-032607,No Decision,,,,1774400589480,1774666047977,0,,,{345004FB-157D-4337-A413-59E6CA09C6CD},dc036d38-a64d-4c42-95c5-3fe29aa5cbdb,Type 5 Incident,-85.0125,31.6491667
540898,43262036,,DEFAULT,1774729800000,,wildcade,50,0.1,ARAOC,,,,,,,,,,Undetermined,,,SL2X,,1774401248000,,,,,,,PR,1542,SACC,,,,,,Quail 2,,WF,FI,35.5149,-95.9163,,,{46F85CA4-6554-4962-848E-F4FDF1245B61},,0,1,0,0,0,0,,1,001161,wildcade,,,,Okmulgee,ARAOC,40111,USFWS,OKDFR,,USFWS,Federal,,,,,,,SA17A,USFWS,OKDFR,US-OK,,,,,,2026-OKDFR-001161,No Decision,,,,1774401953907,1774726467140,0,,,{4C2F64C2-0813-4FD0-B6D6-07B70F053A94},d81360fb-4573-4601-9525-f1e6ded1523e,Type 4 Incident,-95.9163,35.5149
540906,43262043,,DEFAULT,1774663020000,,wildcade,24,30,UTUBC,,,,,,,,,,Undetermined,,,SL2Y,,1774399560000,,,,,,,PD,1542,GBCC,,,,,,Dry Fork,,WF,FI,40.585633,-109.712533,,,{BCE8919B-2EB8-4956-AF24-600482FC234A},,0,1,0,0,0,0,,1,100045,wildcade,,,,Uintah,UTUBC,49047,BLM,UTGRD,,BLM,Federal,,,,,,,GB29,BLM,UTDRD,US-UT,,,,,,2026-UTDRD-100045,No Decision,,,,1774404737530,1774704295460,0,,,{2D1088C3-0DB7-4545-B61A-1E9AEC5C48DF},9a501de1-7915-4555-bee5-3dac60d52ee7,,-109.71154,40.58431
540907,43262044,,DEFAULT,,,ics209,134,,MSMIC,26800,,,,,Active,,,,Undetermined,,,,,1774364400000,,,0,100,0,0,,,SACC,1774404744000,1774364400000,1774400400000,F,Type 5 IC,Lauderdale - York Rd,"4 Miles NE from Lauderdale, MS",WF,FI,,,,,{5B76EC34-5C9D-4048-9587-C0D7200CFCC8},,0,,,0,,,0,1,017653,ics209,100,100,,Lauderdale,MSMIC,28075,,,,Private,Private,,,,,,,SA22A,FC,MSMSS,US-MS,,,Southern Rough,,4,2026-MSMSS-017653,No Decision,,,,1774404744120,1774404744120,0,,,{D47DA51C-56CB-4BD8-B230-1E2DC33B9A77},3d3f2513-44ab-4151-90ef-1b1b4dfd5b4d,Type 5 Incident,-88.4522222,32.5352778
540912,43262049,,DEFAULT,,,ics209,10,,MSMIC,2000,,,,,Moderate,,,,Human,,,,,1774395000000,,,0,100,0,0,,,SACC,1774405462000,1774395000000,1774404000000,F,Type 5 IC,Clay - Hwy 47,"5 Miles NE from Montpelier, MS",WF,FI,,,,,{F3FBCFC8-5714-4A68-9DFA-FB6E5C947114},,0,,,0,,,0,1,017656,ics209,100,100,,Clay,MSMIC,28025,,,,Private,Private,,,,,,,SA22A,FC,MSMSS,US-MS,,,Southern Rough,,2,2026-MSMSS-017656,No Decision,,,,1774405462007,1774405462007,0,,,{4A63F832-5E36-4612-A5D6-7966B58FE9F9},8d0f6b4b-9afd-4c7d-959a-156cefab064d,Type 5 Incident,-88.8777778,33.7544444
540922,43262059,,DEFAULT,,,ics209,112,,ARAOC,873,,,,,Minimal,,Spotting,,Human,,,,,1774389600000,,,0,100,0,0,,,SACC,1774646142000,1774635300000,1774638000000,F,Type 4 IC,South Frazier Creek,"4 Miles N from Sobol, OK",WF,FI,,,,,{4BBD6AD9-DEAD-47C3-AE60-F244D30E7441},,0,,,0,,,0,1,260613,ics209,100,100,,Pushmataha,ARAOC,40127,DVF,OKOKS,,State,State,1st Principal Meridian,,,19E,1,4S,SA17A,DVF,OKOKS,US-OK,,,Timber (Litter and Understory),Tall Grass (2.5 feet),2,2026-OKOKS-260613,No Decision,,,,1774410183607,1774646142413,0,,,{644EC08E-E230-4941-A401-5093D07802CC},8e0ab67e-07de-4ed6-a75b-6e48a337d973,Type 5 Incident,-95.2702778,34.2333333
540928,43262065,,DEFAULT,1774493825000,1774830002000,firesponse,45,45,TXTIC,,,,,,Moderate,,,,Undetermined,,,,,1774414762000,Type 5 Incident,,,,,,,,SACC,,,,,,Pettit Rd,,WF,FI,35.69677849,-101.51306103,,,{1430B271-0FB5-40A6-B094-42BBD7088795},,0,,,0,,,0,1,263085,firesponse,100,,,Hutchinson,TXTIC,48233,SFS,TXTXS,,Private,Private,,,,,,,SA01,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),,,2026-TXTXS-263085,No Decision,,,,1774416242370,1774830520823,0,,,{E60EF3A2-ECC6-4BFA-AEC0-803CD731B48D},09e74227-8afc-4357-afd2-666314f18a8e,Type 5 Incident,-101.51306103,35.69677849
540950,43262088,,DEFAULT,1774555020000,,wildcade,250,0.1,GAGIC,55000,,,,,Minimal,,Smoldering,,Undetermined,,,SL33,,1774436876000,,,0,100,0,0,P8,0803,SACC,1774642073000,1774551600000,1774641600000,F,Type 4 IC,Rich Mountain,"4 Miles W from Suches, GA",WF,FI,34.680606,-84.042664,,,{BA4C57B7-19DA-4C37-9F66-D63F0B512E2A},,0,1,0,0,0,0,0,1,000115,ics209,100,100,Suches,Union,GAGIC,13291,USFS,GACHF,,USFS,Federal,,,,,,,SA31B,USFS,GACHF,US-GA,,,Timber (Litter and Understory),,,2026-GACHF-000115,Approved Decision,300000,Type 3 Team,1774474820000,1774442807490,1774642073090,0,,,{9A131A82-4C53-450D-91CD-F3E5BD6C4ACC},f35f69f2-6d81-48a1-b01f-dc6d5f759fc3,Type 4 Incident,-84.048133,34.6697
540957,43262094,,DEFAULT,1775142120000,,wildcade,93,30,ALAIC,,,,,,,,,,Undetermined,,,SL3G,,1774397549000,,,,,,,P8,0801,SACC,,,,,,Liberty,,WF,FI,33.86229,-85.50851,,,{52637B77-814B-42DD-AA93-7B6D40B7F61E},,0,1,1,0,0,1,,1,000259,wildcade,,,,Cleburne,ALAIC,01029,USFS,ALALF,,USFS,Federal,,,,,,,SA38,USFS,ALALF,US-AL,,,,,,2026-ALALF-000259,No Decision,,,,1774444659970,1775142707933,0,,,{54C252B7-5ADD-47A4-848A-80C36278B081},035ff09f-86e3-4c4c-bce4-40eedff510a0,,-85.495967,33.854283
540960,43262096,,DEFAULT,1774461060000,,firesponse,22,22,TXTIC,,,,,,Active,,,,Human,Debris and open burning,Hand pile/slash,,,1774440187000,Type 5 Incident,,,,,,,,SACC,,,,,,Anderson 3086,,WF,FI,31.93078888,-95.65388434,,,{DFE868ED-A134-449C-9AAE-6C2857298610},,0,,,0,,,0,1,263086,firesponse,100,,,Anderson,TXTIC,48001,SFS,TXTXS,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,Hardwood Litter,,,2026-TXTXS-263086,No Decision,,,,1774445306170,1774461230220,0,,,{397082A2-AA43-4D3C-A475-2B0623B3D596},673fda5d-87b4-4b5d-8d8c-bcbbb34334ab,Type 5 Incident,-95.68855,31.96371667
540967,43262103,,ICS209,,,wildcade,425,1,SCSCC,9500,,,,,Minimal,Creeping,,,Undetermined,,,SL34,,1774350000000,,,0,100,0,0,P8,0812,SACC,1775053944000,1774951200000,1775037600000,F,Type 5 IC,Bullhead,"7 Miles S from Cordesville, SC",WF,FI,33.18925,-79.86405,,,{5B9E6D67-7937-4769-B45C-32C4FA7A3DD8},,0,1,0,0,0,0,0,1,000257,ics209,100,100,Huger,Berkeley,SCSCC,45015,USFS,SCFMF,,USFS,Federal,,,,,,,SA36,USFS,SCFMF,US-SC,,,Southern Rough,,3,2026-SCFMF-000257,No Decision,,,,1774445957553,1775053944850,0,,,{D98305D1-18F3-4851-BCF5-391C8232D91A},744e076c-6dfe-4f5c-9c1a-ac837be87cc5,Type 5 Incident,-79.86405,33.18925
540975,43262111,,DEFAULT,1771873200000,1774396800000,wildcade,20,20,MTDDC,,,,,,,,,,Human,,,,,1771803000000,,1774486800000,,,,,,,NRCC,,,,,,LG25-6051,,WF,FI,45.5189,-111.8261,,,{11CEE2E3-F4C9-4E5C-A16E-127EFAC9FD76},,0,0,0,0,0,0,,1,266051,INFORM_Inspector,,,,Madison,MTDDC,30057,,,,Private,Private,,,,,,,NR09,C&L,MTLG25,US-MT,,,,,,2026-MTLG25-266051,No Decision,,,,1774446924827,1774638118417,0,,,{832077C5-4585-46CD-8E3F-45CF55C0A37F},e4100488-b119-4928-a9d7-bee1db07c72b,,-111.8261,45.5189
541015,43262152,,DEFAULT,,,firesponse,15,15,KYKIC,,,,,,,,,,Human,Power generation/transmission/distribution,,,,1773776460000,Type 5 Incident,,,,,,,,SACC,,,,,,Mercer County - 380 Parsons Lane,,WF,FI,37.84338,-84.93855,,,{36B5C75B-E14D-4857-B9A0-9F1629AF6D56},,0,,,0,,,0,1,261671166,firesponse,100,,,Mercer,KYKIC,21167,,,,Private,Private,,,,,,,SA26,DVF,KYKYS,US-KY,,,,,,2026-KYKYS-261671166,No Decision,,,,1774453922067,1774453922067,0,,,{82333210-105C-4C5D-8353-7CACACBD28BE},d5c2dbcc-83bc-4449-8f9d-932247005147,Type 5 Incident,-84.93855,37.84338
541034,43262171,,DEFAULT,1774568735000,1774718004000,firesponse,71,71,KYKIC,,71,,,,,,,,Undetermined,,,,,1774391100000,Type 5 Incident,1775225996000,,,,,,,SACC,,,,,,Christopher Hill Road,,WF,FI,37.2324757,-83.1706389,,,{97DE0F07-3C2A-4959-98EB-1A1CAECC602F},,0,,,0,,,0,1,261931531,firesponse,100,,,Perry,KYKIC,21193,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,GR8,Tall Grass (2.5 feet),,,2026-KYKYS-261931531,No Decision,,,,1774457506000,1775226302190,0,,,{3EE3BA11-88BF-47B9-8392-FE1EF741E4EE},4aae34aa-195a-4f65-b44b-5341eac9a238,Type 5 Incident,-83.16979703,37.23257648
541040,43262178,,DEFAULT,,,ics209,708,,ALAIC,4500,,,,,Minimal,,,,Undetermined,,,,,1774212720000,,,20,10,0,70,,,SACC,1775146113000,1775074920000,1775146020000,U,Type 3 IC,College Drive,"24 Miles E from Pineapple, AL",WF,FI,,,,,{8331CED1-B536-49EE-B8EA-0D122737739F},,0,,,0,,,0,1,20260322-6,ics209,90,10,Pineapple,Monroe,ALAIC,01099,,,,Private,Private,,,,,,,SA39,FC,ALALS,US-AL,,,Brush (2 feet),,,2026-ALALS-20260322-6,No Decision,,,,1774458449793,1775146113147,0,,,{2EA16562-26C8-4723-9516-BA69CFC489AC},80be6c82-f148-4d47-8c1a-56c0c2a44397,Type 3 Incident,-86.9869444,31.83
541054,43262191,,DEFAULT,,,ics209,117,,ALAIC,1500,,,,,Minimal,,,,Undetermined,,,,,1774384500000,,,0,100,0,0,,,SACC,1774879444000,1774555020000,1774879320000,F,Type 3 IC,Gulf Shores Parkway,"56 Miles E from Gulf Shores, AL",WF,FI,,,,,{67361EE3-1842-4DD7-AA0F-03D17A4DA10C},,0,,,0,,,0,1,260324-18,ics209,100,100,Gulf Shores,Baldwin,ALAIC,01003,,,,Private,Private,,,,,,,SA21C,FC,ALALS,US-AL,,,Brush (2 feet),,,2026-ALALS-260324-18,No Decision,,,,1774461741230,1774879444650,0,,,{0CAFB105-E4D4-4533-BF74-4B2AA62EB9B1},3a24b9ab-874c-4ba9-bcd3-95cc39458dd6,Type 3 Incident,-87.685,30.2627778
541060,43262194,,DEFAULT,1774551857000,1774551874000,firesponse,54,54,KYKIC,,,,,,,,,,Undetermined,,,,,1774458000000,Type 5 Incident,,,,,,,,SACC,,,,,,Drip Rock,,WF,FI,37.57172,-83.97874,,,{185CC75A-9ACF-4307-8898-C2DF7D588A10},,0,,,0,,,0,1,261091569,firesponse,100,,,Jackson,KYKIC,21109,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,,,,,2026-KYKYS-261091569,No Decision,,,,1774462199623,1774551882553,0,,,{6BF3FF31-08D1-4AE6-8F09-8D3EAC6CE1D7},00133c68-e43e-4bf0-aab6-efda6a77e84f,Type 5 Incident,-83.97874,37.57172
541063,43262200,,DEFAULT,1775062800000,1775235600000,wildcade,12.8,1,ARAOC,,,,,,,,,,Human,,,SL3P,,1774371600000,,1775408400000,,,,,PA,1542,SACC,,,,,,KEYSTONE,,WF,FI,36.25927,-96.363617,,,{67D47C27-96C8-4BDC-B037-BD17C6F80F5E},,0,1,0,0,0,0,,1,001169,wildcade,,,,Osage,ARAOC,40113,,,,Private,Private,,,,,,,SA03,BIA,OKOSA,US-OK,,,,,,2026-OKOSA-001169,No Decision,,,,1774462955530,1775248104677,0,,,{9D1940F1-7553-4819-B3B0-D8453730839E},376b4bb8-a1b8-4794-85a2-e1c7dc0d884d,Type 4 Incident,-96.363617,36.25927
541066,43262203,,DEFAULT,1774383000000,1774383300000,wildcade,40,40,CONCC,,,,,,,,,,Human,,,,,1774376820000,,1774383300000,,,,,,,RMCC,,,,,,CR 386,,WF,FI,40.18142,-104.35179,,,{848A6F51-8F1C-49E4-98BF-C231324C831B},,0,0,0,0,0,0,,1,000282,wildcade,,,,Weld,CONCC,08123,,,,Private,Private,,,,,,,RM25,C&L,COWEX,US-CO,,,,,,2026-COWEX-000282,No Decision,,,,1774463422570,1774463663767,0,,,{121583F7-BDE8-4EF5-B1BF-7A3898BDBA3C},f77aa8e7-7af3-4c20-b47d-241cd76f8b8d,,-104.35179,40.18142
541076,43262215,,DEFAULT,1774643665000,1774644100000,firesponse,221,221,KYKIC,38000,,,,,Minimal,,Flanking,Backing,Undetermined,,,,,1774459080000,Type 4 Incident,,0,100,0,0,,,SACC,1774653261000,1774612800000,1774643400000,F,Type 4 IC,Hensley Cemetery,"4 Miles SE from Pathfork, KY",WF,FI,36.7051,-83.39791,,,{1DB7E2D2-E95A-493D-8F50-D501F1D8DD5B},,0,,,0,,,0,1,260951571,ics209,100,100,Harlan,Harlan,KYKIC,21095,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,TL6,Hardwood Litter,,5,2026-KYKYS-260951571,No Decision,,,,1774465917770,1774653261503,0,,,{03C8BCD4-6D60-46DC-94C8-4C3329B3DCB8},e110af98-8125-4e28-ae1f-6378e8963dd5,Type 4 Incident,-83.39791,36.7051
541089,43262225,,DEFAULT,1774480440000,1774974360000,wildcade,44,15,KYKIC,,,,,,,,,,Undetermined,,,SL7N,,1774460525000,,,,,,,P8,0802,SACC,,,,,,LON - DRIP ROCK,,WF,FI,37.57317,-83.97533,,,{4BA18E93-8F04-425B-BE87-2EC34CACF26E},,0,1,1,0,1,1,,1,260107,wildcade,,,,Jackson,KYKIC,21109,USFS,KYDBF,,USFS,Federal,,,,,,,SA27,DVF,KYKYS,US-KY,,,,,,2026-KYKYS-260107,No Decision,,,,1774467531457,1774974578243,0,,,{13D91253-52BD-4B1D-A85D-B41656C08E81},9c494239-3f7e-4b8a-a83f-0b7826ee2b0c,Type 5 Incident,-83.978333,37.570283
